iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IND,Asia,India,7/22/2020,1238798,45720,38563,29861,1129,706.714,889.041,32.812,27.675,21.43,0.81,0.507,1.25,0,0,0,0,0,0,0,0,343243,14724546,10.567,0.246,330269,0.237,0.117,8.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/23/2020,1288108,49310,40610.857,30601,740,714.143,924.429,35.388,29.145,21.961,0.531,0.513,1.24,0,0,0,0,0,0,0,0,350823,15075369,10.819,0.252,333697,0.239,0.122,8.2,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/24/2020,1337024,48916,42562.857,31358,757,726.429,959.534,35.105,30.546,22.505,0.543,0.521,1.24,0,0,0,0,0,0,0,0,352801,15428170,11.072,0.253,336493,0.241,0.126,7.9,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/25/2020,1385635,48611,43979.143,32060,702,749.143,994.421,34.886,31.562,23.008,0.504,0.538,1.23,0,0,0,0,0,0,0,0,420898,15849068,11.374,0.302,345047,0.248,0.127,7.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/26/2020,1435616,49981,45344.286,32771,711,753.429,1030.29,35.87,32.542,23.519,0.51,0.541,1.22,0,0,0,0,0,0,0,0,442263,16291331,11.692,0.317,357066,0.256,0.127,7.9,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/27/2020,1480073,44457,46390.714,33408,637,760.857,1062.196,31.905,33.293,23.976,0.457,0.546,1.21,0,0,0,0,0,0,0,0,515472,16806803,12.062,0.37,394128,0.283,0.118,8.5,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/28/2020,1531669,51596,48370.143,34193,785,780.143,1099.224,37.029,34.714,24.539,0.563,0.56,1.2,0,0,0,0,0,0,0,0,528082,17334885,12.441,0.379,421940,0.303,0.115,8.7,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/29/2020,1581963,50294,49023.571,34955,762,727.714,1135.318,36.094,35.182,25.086,0.547,0.522,1.19,0,0,0,0,0,0,0,0,408855,17743740,12.734,0.293,431313,0.31,0.114,8.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/30/2020,1634746,52783,49519.714,35718,763,731,1173.199,37.88,35.539,25.634,0.548,0.525,1.18,0,0,0,0,0,0,0,0,446642,18190382,13.055,0.321,445002,0.319,0.111,9,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/31/2020,1695988,61242,51280.571,36511,793,736.143,1217.15,43.951,36.802,26.203,0.569,0.528,1.18,0,0,0,0,0,0,0,0,642588,18832970,13.516,0.461,486400,0.349,0.105,9.5,samples tested,0,0,0,0,0,0,0,0,0,0,0,87.5,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/1/2020,1750723,54735,52155.429,37364,853,757.714,1256.431,39.281,37.43,26.815,0.612,0.544,1.17,0,0,0,0,0,0,0,0,525689,19358659,13.893,0.377,501370,0.36,0.104,9.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/2/2020,1803695,52972,52582.714,38135,771,766.286,1294.448,38.016,37.737,27.368,0.553,0.55,1.16,0,0,0,0,0,0,0,0,463172,19821831,14.225,0.332,504357,0.362,0.104,9.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/3/2020,1855745,52050,53667.429,38938,803,790,1331.802,37.354,38.515,27.944,0.576,0.567,1.15,0,0,0,0,0,0,0,0,381027,20202858,14.499,0.273,485151,0.348,0.111,9,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/4/2020,1908254,52509,53797.857,39795,857,800.286,1369.486,37.684,38.609,28.559,0.615,0.574,1.15,0,0,0,0,0,0,0,0,661892,20864750,14.974,0.475,504266,0.362,0.107,9.4,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/5/2020,1964536,56282,54653.286,40699,904,820.571,1409.877,40.392,39.223,29.208,0.649,0.589,1.14,0,0,0,0,0,0,0,0,619652,21484402,15.419,0.445,534380,0.384,0.102,9.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/6/2020,2027074,62538,56046.857,41585,886,838.143,1454.759,44.881,40.223,29.844,0.636,0.602,1.14,0,0,0,0,0,0,0,0,664949,22149351,15.896,0.477,565567,0.406,99,10.1,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/7/2020,2088611,61537,56089,42518,933,858.143,1498.922,44.163,40.253,30.514,0.67,0.616,1.13,0,0,0,0,0,0,0,0,639042,22788393,16.354,0.459,565060,0.406,99,10.1,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/8/2020,2153010,64399,57469.571,43379,861,859.286,1545.139,46.217,41.244,31.132,0.618,0.617,1.13,0,0,0,0,0,0,0,0,598778,23387171,16.784,0.43,575502,0.413,0.1,10,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/9/2020,2215074,62064,58768.429,44386,1007,893,1589.68,44.541,42.176,31.854,0.723,0.641,1.12,0,0,0,0,0,0,0,0,719364,24106535,17.3,0.516,612101,0.439,96,10.4,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/10/2020,2268675,53601,58990,45257,871,902.714,1628.147,38.468,42.335,32.479,0.625,0.648,1.11,0,0,0,0,0,0,0,0,477023,24583558,17.643,0.342,625814,0.449,94,10.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/11/2020,2329638,60963,60197.714,46091,834,899.429,1671.898,43.751,43.202,33.078,0.599,0.645,1.11,0,0,0,0,0,0,0,0,698290,25281848,18.144,0.501,631014,0.453,95,10.5,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/12/2020,2396637,66999,61728.714,47033,942,904.857,1719.981,48.083,44.3,33.754,0.676,0.649,1.1,0,0,0,0,0,0,0,0,733449,26015297,18.67,0.526,647271,0.465,95,10.5,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/13/2020,2461190,64553,62016.571,48040,1007,922.143,1766.308,46.327,44.507,34.477,0.723,0.662,1.1,0,0,0,0,0,0,0,0,830391,26845688,19.266,0.596,670905,0.481,92,10.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/14/2020,2525922,64732,62473,49036,996,931.143,1812.764,46.456,44.835,35.191,0.715,0.668,1.09,0,0,0,0,0,0,0,0,848728,27694416,19.875,0.609,700860,0.503,89,11.2,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/15/2020,2589952,64030,62420.286,49980,944,943,1858.716,45.952,44.797,35.869,0.677,0.677,1.09,0,0,0,0,0,0,0,0,868679,28563095,20.499,0.623,739418,0.531,84,11.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/16/2020,2647663,57711,61798.429,50921,941,933.571,1900.133,41.417,44.351,36.544,0.675,0.67,1.08,0,0,0,0,0,0,0,0,746608,29309703,21.035,0.536,743310,0.533,83,12,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/17/2020,2702681,55018,62000.857,51797,876,934.286,1939.618,39.484,44.496,37.173,0.629,0.671,1.08,0,0,0,0,0,0,0,0,731697,30041400,21.56,0.525,779692,0.56,8,12.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/18/2020,2767253,64572,62516.429,52888,1091,971,1985.959,46.341,44.866,37.956,0.783,0.697,1.08,0,0,0,0,0,0,0,0,899864,30941264,22.205,0.646,808488,0.58,77,12.9,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/19/2020,2836925,69672,62898.286,53866,978,976.143,2035.96,5001,45.14,38.658,0.702,0.701,1.08,0,0,0,0,0,0,0,0,801518,31742782,22.781,0.575,818212,0.587,77,13,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/20/2020,2905825,68900,63519.286,54849,983,972.714,2085.407,49.447,45.586,39.363,0.705,0.698,1.08,0,0,0,0,0,0,0,0,918470,32661252,23.44,0.659,830795,0.596,76,13.1,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/21/2020,2975701,69876,64254.143,55794,945,965.429,2135.555,50.148,46.113,4041,0.678,0.693,1.08,0,0,0,0,0,0,0,0,805985,33467237,24.018,0.578,824689,0.592,78,12.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/22/2020,3044940,69239,64998.286,56706,912,960.857,2185.245,49.69,46.647,40.696,0.655,0.69,1.08,0,0,0,0,0,0,0,0,1023836,34491073,24.753,0.735,846854,0.608,77,13,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/23/2020,3106348,61408,65526.429,57542,836,945.857,2229.315,44.07,47.026,41.296,0.6,0.679,1.08,0,0,0,0,0,0,0,0,801147,35292220,25.328,0.575,854645,0.613,77,13,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/24/2020,3167323,60975,66377.429,58390,848,941.857,2273.075,43.76,47.637,41.904,0.609,0.676,1.09,0,0,0,0,0,0,0,0,609917,35902137,25.766,0.438,837248,0.601,79,12.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/25/2020,3224547,57224,65327.714,59357,967,924.143,2314.142,41.068,46.883,42.598,0.694,0.663,1.09,0,0,0,0,0,0,0,0,925383,36827520,26.43,0.664,840894,0.603,78,12.9,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/26/2020,3310234,85687,67615.571,60472,1115,943.714,2375.637,61.495,48.525,43.399,0.8,0.677,1.1,0,0,0,0,0,0,0,0,823992,37651512,27.021,0.591,844104,0.606,8,12.5,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/27/2020,3387500,77266,68810.714,61529,1057,954.286,2431.088,55.451,49.383,44.157,0.759,0.685,1.1,0,0,0,0,0,0,0,0,924998,38576510,27.685,0.664,845037,0.606,81,12.3,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/28/2020,3463972,76472,69753,62550,1021,965.143,2485.969,54.881,5059,44.89,0.733,0.693,1.1,0,0,0,0,0,0,0,0,901338,39477848,28.332,0.647,858659,0.616,81,12.3,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/29/2020,3542733,78761,71113.286,63498,948,970.286,2542.493,56.524,51.035,45.57,0.68,0.696,1.1,0,0,0,0,0,0,0,0,928761,40406609,28.998,0.667,845077,0.606,84,11.9,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/30/2020,3621245,78512,73556.714,64469,971,989.571,2598.838,56.345,52.789,46.267,0.697,0.71,1.1,0,0,0,0,0,0,0,0,1055027,41461636,29.756,0.757,881345,0.633,83,12,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/31/2020,3691166,69921,74834.714,65288,819,985.429,2649.018,50.18,53.706,46.855,0.588,0.707,1.1,0,0,0,0,0,0,0,0,846278,42307914,30.363,0.607,915111,0.657,82,12.2,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/1/2020,3769523,78357,77853.714,66333,1045,996.571,2705.252,56.234,55.873,47.605,0.75,0.715,1.1,0,0,0,0,0,0,0,0,1016920,43324834,31.093,0.73,928188,0.666,84,11.9,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/2/2020,3853406,83883,77596,67376,1043,986.286,2765.452,60.2,55.688,48.353,0.749,0.708,1.1,0,0,0,0,0,0,0,0,1012367,44337201,31.819,0.727,955098,0.685,81,12.3,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/3/2020,3936747,83341,78463.857,68472,1096,991.857,2825.263,59.811,56.311,49.14,0.787,0.712,1.1,0,0,0,0,0,0,0,0,1172179,45509380,32.66,0.841,990410,0.711,79,12.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/4/2020,4023179,86432,79886.714,69561,1089,1001.571,2887.292,62.029,57.332,49.921,0.782,0.719,1.1,0,0,0,0,0,0,0,0,1169765,46679145,33.5,0.839,1028757,0.738,78,12.9,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/5/2020,4113811,90632,81582.571,70626,1065,1018.286,2952.336,65.043,58.549,50.686,0.764,0.731,1.1,0,0,0,0,0,0,0,0,1059346,47738491,34.26,0.76,1047412,0.752,78,12.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/6/2020,4204613,90802,83338.286,71642,1016,1024.714,3017.501,65.165,59.809,51.415,0.729,0.735,1.1,0,0,0,0,0,0,0,0,1092654,48831145,35.044,0.784,1052787,0.756,79,12.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/7/2020,4280422,75809,84179.429,72775,1133,1069.571,3071.906,54.405,60.413,52.228,0.813,0.768,1.09,0,0,0,0,0,0,0,0,720362,49551507,35.561,0.517,1034799,0.743,81,12.3,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/8/2020,4370128,89706,85800.714,73890,1115,1079.571,3136.285,64.379,61.576,53.028,0.8,0.775,1.09,0,0,0,0,0,0,0,0,1098621,50650128,36.35,0.788,1046471,0.751,82,12.2,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/9/2020,4465863,95735,87493.857,75062,1172,1098,3204.991,68.706,62.791,53.869,0.841,0.788,1.09,0,0,0,0,0,0,0,0,1154549,51804677,37.178,0.829,1066782,0.766,82,12.2,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/10/2020,4562414,96551,89381,76271,1209,1114.143,3274.282,69.291,64.146,54.737,0.868,0.8,1.08,0,0,0,0,0,0,0,0,1129756,52934433,37.989,0.811,1060722,0.761,84,11.9,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/11/2020,4659984,97570,90972.143,77472,1201,1130.143,3344.304,7023,65.287,55.599,0.862,0.811,1.07,0,0,0,0,0,0,0,0,1163542,54097975,38.824,0.835,1059833,0.761,86,11.7,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/12/2020,4754356,94372,91506.429,78586,1114,1137.143,3412.032,67.727,65.671,56.398,0.799,0.816,1.06,0,0,0,0,0,0,0,0,1091251,55189226,39.607,0.783,1064391,0.764,86,11.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/13/2020,4846427,92071,91687.714,79722,1136,1154.286,3478.108,66.076,65.801,57.214,0.815,0.828,1.06,0,0,0,0,0,0,0,0,1071702,56260928,40.376,0.769,1061398,0.762,86,11.6,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/14/2020,4930236,83809,92830.571,80776,1054,1143,3538.255,60.147,66.621,57.97,0.756,0.82,1.05,0,0,0,0,0,0,0,0,978500,57239428,41.079,0.702,1098274,0.788,85,11.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/15/2020,5020359,90123,92890.143,82066,1290,1168,3602.933,64.678,66.664,58.896,0.926,0.838,1.04,0,0,0,0,0,0,0,0,1072845,58312273,41.849,0.77,1094592,0.786,85,11.8,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/16/2020,5118253,97894,93198.571,83198,1132,1162.286,3673.188,70.255,66.885,59.708,0.812,0.834,1.03,0,0,0,0,0,0,0,0,1116842,59429115,42.65,0.802,1089205,0.782,86,11.7,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/17/2020,5214677,96424,93180.429,84372,1174,1157.286,3742.388,69.2,66.872,60.551,0.843,0.831,1.02,0,0,0,0,0,0,0,0,1136613,60565728,43.466,0.816,1090185,0.782,85,11.7,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/18/2020,5308014,93337,92575.714,85619,1247,1163.857,3809.372,66.985,66.438,61.446,0.895,0.835,1.01,0,0,0,0,0,0,0,0,1006615,61572343,44.188,0.722,1067767,0.766,87,11.5,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/19/2020,5400619,92605,92323.286,86752,1133,1166.571,3875.832,66.459,66.257,62.259,0.813,0.837,1.01,0,0,0,0,0,0,0,0,881911,62454254,44.821,0.633,1037861,0.745,89,11.2,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/20/2020,5487580,86961,91593.286,87882,1130,1165.714,3938.241,62.409,65.733,63.07,0.811,0.837,1,0,0,0,0,0,0,0,0,1206806,63661060,45.687,0.866,1057162,0.759,87,11.5,samples tested,0,0,0,0,0,0,0,0,0,0,0,85.65,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/21/2020,5562663,75083,90346.714,88935,1053,1165.571,3992.125,53.884,64.839,63.825,0.756,0.836,0.99,0,0,0,0,0,0,0,0,731534,64392594,46.212,0.525,1021881,0.733,88,11.3,samples tested,0,0,0,0,0,0,0,0,0,0,0,83.8,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,9/22/2020,5646010,83347,89378.714,90020,1085,1136.286,4051.94,59.815,64.144,64.604,0.779,0.815,0.98,0,0,0,0,0,0,0,0,933185,65325779,46.882,0.67,1001929,0.719,89,11.2,samples tested,0,0,0,0,0,0,0,0,0,0,0,83.8,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
